V1,HLV1,VO1,V2,HLV2,VO2,V3,HLV3,VO3,V4,HLV4,VO4,V5,HLV5,VO5,V6,HLV6,VO6,V7,HLV7,VO7,V8,HLV8,VO8,V9,HLV9,VO9,V10,HLV10,VO10,V11,HLV11,VO11,V12,HLV12,VO12,UP?
0.79,2.89,389423.08,1.08,4.59,571102.56,0.75,2.96,383116.55,-1.04,4.97,420327.17,1.64,3.42,431285.62,-6.97,10.56,816456.89,3.08,4.90,446515.34,0.24,1.73,253797.78,-2.67,3.81,304943.21,-0.38,7.00,875026.92,1.92,3.19,499194.67,-0.63,4.24,478187.29,FALSE
1.08,4.59,571102.56,0.75,2.96,383116.55,-1.04,4.97,420327.17,1.64,3.42,431285.62,-6.97,10.56,816456.89,3.08,4.90,446515.34,0.24,1.73,253797.78,-2.67,3.81,304943.21,-0.38,7.00,875026.92,1.92,3.19,499194.67,-0.63,4.24,478187.29,-1.09,2.95,334347.80,FALSE
0.75,2.96,383116.55,-1.04,4.97,420327.17,1.64,3.42,431285.62,-6.97,10.56,816456.89,3.08,4.90,446515.34,0.24,1.73,253797.78,-2.67,3.81,304943.21,-0.38,7.00,875026.92,1.92,3.19,499194.67,-0.63,4.24,478187.29,-1.09,2.95,334347.80,-0.98,2.30,397284.60,FALSE
-1.04,4.97,420327.17,1.64,3.42,431285.62,-6.97,10.56,816456.89,3.08,4.90,446515.34,0.24,1.73,253797.78,-2.67,3.81,304943.21,-0.38,7.00,875026.92,1.92,3.19,499194.67,-0.63,4.24,478187.29,-1.09,2.95,334347.80,-0.98,2.30,397284.60,-0.05,2.32,303704.99,FALSE
1.64,3.42,431285.62,-6.97,10.56,816456.89,3.08,4.90,446515.34,0.24,1.73,253797.78,-2.67,3.81,304943.21,-0.38,7.00,875026.92,1.92,3.19,499194.67,-0.63,4.24,478187.29,-1.09,2.95,334347.80,-0.98,2.30,397284.60,-0.05,2.32,303704.99,-0.37,1.93,256305.24,TRUE
-6.97,10.56,816456.89,3.08,4.90,446515.34,0.24,1.73,253797.78,-2.67,3.81,304943.21,-0.38,7.00,875026.92,1.92,3.19,499194.67,-0.63,4.24,478187.29,-1.09,2.95,334347.80,-0.98,2.30,397284.60,-0.05,2.32,303704.99,-0.37,1.93,256305.24,6.62,8.52,749030.11,TRUE
3.08,4.90,446515.34,0.24,1.73,253797.78,-2.67,3.81,304943.21,-0.38,7.00,875026.92,1.92,3.19,499194.67,-0.63,4.24,478187.29,-1.09,2.95,334347.80,-0.98,2.30,397284.60,-0.05,2.32,303704.99,-0.37,1.93,256305.24,6.62,8.52,749030.11,0.01,1.71,442296.31,FALSE
0.24,1.73,253797.78,-2.67,3.81,304943.21,-0.38,7.00,875026.92,1.92,3.19,499194.67,-0.63,4.24,478187.29,-1.09,2.95,334347.80,-0.98,2.30,397284.60,-0.05,2.32,303704.99,-0.37,1.93,256305.24,6.62,8.52,749030.11,0.01,1.71,442296.31,-3.52,7.86,921634.05,FALSE
-2.67,3.81,304943.21,-0.38,7.00,875026.92,1.92,3.19,499194.67,-0.63,4.24,478187.29,-1.09,2.95,334347.80,-0.98,2.30,397284.60,-0.05,2.32,303704.99,-0.37,1.93,256305.24,6.62,8.52,749030.11,0.01,1.71,442296.31,-3.52,7.86,921634.05,-0.88,3.44,613748.59,FALSE
-0.38,7.00,875026.92,1.92,3.19,499194.67,-0.63,4.24,478187.29,-1.09,2.95,334347.80,-0.98,2.30,397284.60,-0.05,2.32,303704.99,-0.37,1.93,256305.24,6.62,8.52,749030.11,0.01,1.71,442296.31,-3.52,7.86,921634.05,-0.88,3.44,613748.59,-1.23,2.57,628340.07,FALSE
1.92,3.19,499194.67,-0.63,4.24,478187.29,-1.09,2.95,334347.80,-0.98,2.30,397284.60,-0.05,2.32,303704.99,-0.37,1.93,256305.24,6.62,8.52,749030.11,0.01,1.71,442296.31,-3.52,7.86,921634.05,-0.88,3.44,613748.59,-1.23,2.57,628340.07,-3.80,7.14,645950.61,TRUE
-0.63,4.24,478187.29,-1.09,2.95,334347.80,-0.98,2.30,397284.60,-0.05,2.32,303704.99,-0.37,1.93,256305.24,6.62,8.52,749030.11,0.01,1.71,442296.31,-3.52,7.86,921634.05,-0.88,3.44,613748.59,-1.23,2.57,628340.07,-3.80,7.14,645950.61,1.81,4.42,444766.57,TRUE
-1.09,2.95,334347.80,-0.98,2.30,397284.60,-0.05,2.32,303704.99,-0.37,1.93,256305.24,6.62,8.52,749030.11,0.01,1.71,442296.31,-3.52,7.86,921634.05,-0.88,3.44,613748.59,-1.23,2.57,628340.07,-3.80,7.14,645950.61,1.81,4.42,444766.57,1.35,3.93,597915.52,FALSE
-0.98,2.30,397284.60,-0.05,2.32,303704.99,-0.37,1.93,256305.24,6.62,8.52,749030.11,0.01,1.71,442296.31,-3.52,7.86,921634.05,-0.88,3.44,613748.59,-1.23,2.57,628340.07,-3.80,7.14,645950.61,1.81,4.42,444766.57,1.35,3.93,597915.52,-1.04,2.60,415036.03,TRUE
-0.05,2.32,303704.99,-0.37,1.93,256305.24,6.62,8.52,749030.11,0.01,1.71,442296.31,-3.52,7.86,921634.05,-0.88,3.44,613748.59,-1.23,2.57,628340.07,-3.80,7.14,645950.61,1.81,4.42,444766.57,1.35,3.93,597915.52,-1.04,2.60,415036.03,2.39,3.81,517351.59,FALSE
-0.37,1.93,256305.24,6.62,8.52,749030.11,0.01,1.71,442296.31,-3.52,7.86,921634.05,-0.88,3.44,613748.59,-1.23,2.57,628340.07,-3.80,7.14,645950.61,1.81,4.42,444766.57,1.35,3.93,597915.52,-1.04,2.60,415036.03,2.39,3.81,517351.59,-1.96,4.10,592485.91,FALSE
6.62,8.52,749030.11,0.01,1.71,442296.31,-3.52,7.86,921634.05,-0.88,3.44,613748.59,-1.23,2.57,628340.07,-3.80,7.14,645950.61,1.81,4.42,444766.57,1.35,3.93,597915.52,-1.04,2.60,415036.03,2.39,3.81,517351.59,-1.96,4.10,592485.91,-0.70,1.86,314578.50,TRUE
0.01,1.71,442296.31,-3.52,7.86,921634.05,-0.88,3.44,613748.59,-1.23,2.57,628340.07,-3.80,7.14,645950.61,1.81,4.42,444766.57,1.35,3.93,597915.52,-1.04,2.60,415036.03,2.39,3.81,517351.59,-1.96,4.10,592485.91,-0.70,1.86,314578.50,1.92,2.80,307726.47,FALSE
-3.52,7.86,921634.05,-0.88,3.44,613748.59,-1.23,2.57,628340.07,-3.80,7.14,645950.61,1.81,4.42,444766.57,1.35,3.93,597915.52,-1.04,2.60,415036.03,2.39,3.81,517351.59,-1.96,4.10,592485.91,-0.70,1.86,314578.50,1.92,2.80,307726.47,-0.73,3.05,355747.12,TRUE
-0.88,3.44,613748.59,-1.23,2.57,628340.07,-3.80,7.14,645950.61,1.81,4.42,444766.57,1.35,3.93,597915.52,-1.04,2.60,415036.03,2.39,3.81,517351.59,-1.96,4.10,592485.91,-0.70,1.86,314578.50,1.92,2.80,307726.47,-0.73,3.05,355747.12,6.18,6.64,864817.51,FALSE
-1.23,2.57,628340.07,-3.80,7.14,645950.61,1.81,4.42,444766.57,1.35,3.93,597915.52,-1.04,2.60,415036.03,2.39,3.81,517351.59,-1.96,4.10,592485.91,-0.70,1.86,314578.50,1.92,2.80,307726.47,-0.73,3.05,355747.12,6.18,6.64,864817.51,-0.91,4.00,600424.97,TRUE
-3.80,7.14,645950.61,1.81,4.42,444766.57,1.35,3.93,597915.52,-1.04,2.60,415036.03,2.39,3.81,517351.59,-1.96,4.10,592485.91,-0.70,1.86,314578.50,1.92,2.80,307726.47,-0.73,3.05,355747.12,6.18,6.64,864817.51,-0.91,4.00,600424.97,3.16,4.67,958185.84,FALSE
1.81,4.42,444766.57,1.35,3.93,597915.52,-1.04,2.60,415036.03,2.39,3.81,517351.59,-1.96,4.10,592485.91,-0.70,1.86,314578.50,1.92,2.80,307726.47,-0.73,3.05,355747.12,6.18,6.64,864817.51,-0.91,4.00,600424.97,3.16,4.67,958185.84,-2.01,4.21,647641.58,FALSE
1.35,3.93,597915.52,-1.04,2.60,415036.03,2.39,3.81,517351.59,-1.96,4.10,592485.91,-0.70,1.86,314578.50,1.92,2.80,307726.47,-0.73,3.05,355747.12,6.18,6.64,864817.51,-0.91,4.00,600424.97,3.16,4.67,958185.84,-2.01,4.21,647641.58,-0.29,2.73,455025.12,FALSE
-1.04,2.60,415036.03,2.39,3.81,517351.59,-1.96,4.10,592485.91,-0.70,1.86,314578.50,1.92,2.80,307726.47,-0.73,3.05,355747.12,6.18,6.64,864817.51,-0.91,4.00,600424.97,3.16,4.67,958185.84,-2.01,4.21,647641.58,-0.29,2.73,455025.12,-0.86,1.74,294476.01,TRUE
2.39,3.81,517351.59,-1.96,4.10,592485.91,-0.70,1.86,314578.50,1.92,2.80,307726.47,-0.73,3.05,355747.12,6.18,6.64,864817.51,-0.91,4.00,600424.97,3.16,4.67,958185.84,-2.01,4.21,647641.58,-0.29,2.73,455025.12,-0.86,1.74,294476.01,1.51,3.16,469315.12,FALSE
-1.96,4.10,592485.91,-0.70,1.86,314578.50,1.92,2.80,307726.47,-0.73,3.05,355747.12,6.18,6.64,864817.51,-0.91,4.00,600424.97,3.16,4.67,958185.84,-2.01,4.21,647641.58,-0.29,2.73,455025.12,-0.86,1.74,294476.01,1.51,3.16,469315.12,-1.34,3.37,604093.04,TRUE
-0.70,1.86,314578.50,1.92,2.80,307726.47,-0.73,3.05,355747.12,6.18,6.64,864817.51,-0.91,4.00,600424.97,3.16,4.67,958185.84,-2.01,4.21,647641.58,-0.29,2.73,455025.12,-0.86,1.74,294476.01,1.51,3.16,469315.12,-1.34,3.37,604093.04,0.39,2.15,426320.89,FALSE
1.92,2.80,307726.47,-0.73,3.05,355747.12,6.18,6.64,864817.51,-0.91,4.00,600424.97,3.16,4.67,958185.84,-2.01,4.21,647641.58,-0.29,2.73,455025.12,-0.86,1.74,294476.01,1.51,3.16,469315.12,-1.34,3.37,604093.04,0.39,2.15,426320.89,-0.77,1.95,368350.67,FALSE
-0.73,3.05,355747.12,6.18,6.64,864817.51,-0.91,4.00,600424.97,3.16,4.67,958185.84,-2.01,4.21,647641.58,-0.29,2.73,455025.12,-0.86,1.74,294476.01,1.51,3.16,469315.12,-1.34,3.37,604093.04,0.39,2.15,426320.89,-0.77,1.95,368350.67,-2.10,4.07,587161.74,FALSE
6.18,6.64,864817.51,-0.91,4.00,600424.97,3.16,4.67,958185.84,-2.01,4.21,647641.58,-0.29,2.73,455025.12,-0.86,1.74,294476.01,1.51,3.16,469315.12,-1.34,3.37,604093.04,0.39,2.15,426320.89,-0.77,1.95,368350.67,-2.10,4.07,587161.74,-0.39,1.38,325600.21,TRUE
-0.91,4.00,600424.97,3.16,4.67,958185.84,-2.01,4.21,647641.58,-0.29,2.73,455025.12,-0.86,1.74,294476.01,1.51,3.16,469315.12,-1.34,3.37,604093.04,0.39,2.15,426320.89,-0.77,1.95,368350.67,-2.10,4.07,587161.74,-0.39,1.38,325600.21,1.29,1.93,341356.62,TRUE
3.16,4.67,958185.84,-2.01,4.21,647641.58,-0.29,2.73,455025.12,-0.86,1.74,294476.01,1.51,3.16,469315.12,-1.34,3.37,604093.04,0.39,2.15,426320.89,-0.77,1.95,368350.67,-2.10,4.07,587161.74,-0.39,1.38,325600.21,1.29,1.93,341356.62,1.46,2.85,348803.52,FALSE
-2.01,4.21,647641.58,-0.29,2.73,455025.12,-0.86,1.74,294476.01,1.51,3.16,469315.12,-1.34,3.37,604093.04,0.39,2.15,426320.89,-0.77,1.95,368350.67,-2.10,4.07,587161.74,-0.39,1.38,325600.21,1.29,1.93,341356.62,1.46,2.85,348803.52,-1.30,2.42,396657.92,TRUE
-0.29,2.73,455025.12,-0.86,1.74,294476.01,1.51,3.16,469315.12,-1.34,3.37,604093.04,0.39,2.15,426320.89,-0.77,1.95,368350.67,-2.10,4.07,587161.74,-0.39,1.38,325600.21,1.29,1.93,341356.62,1.46,2.85,348803.52,-1.30,2.42,396657.92,4.06,4.71,637462.08,TRUE
-0.86,1.74,294476.01,1.51,3.16,469315.12,-1.34,3.37,604093.04,0.39,2.15,426320.89,-0.77,1.95,368350.67,-2.10,4.07,587161.74,-0.39,1.38,325600.21,1.29,1.93,341356.62,1.46,2.85,348803.52,-1.30,2.42,396657.92,4.06,4.71,637462.08,7.42,11.64,718417.68,TRUE
1.51,3.16,469315.12,-1.34,3.37,604093.04,0.39,2.15,426320.89,-0.77,1.95,368350.67,-2.10,4.07,587161.74,-0.39,1.38,325600.21,1.29,1.93,341356.62,1.46,2.85,348803.52,-1.30,2.42,396657.92,4.06,4.71,637462.08,7.42,11.64,718417.68,4.38,7.81,1068774.58,TRUE
-1.34,3.37,604093.04,0.39,2.15,426320.89,-0.77,1.95,368350.67,-2.10,4.07,587161.74,-0.39,1.38,325600.21,1.29,1.93,341356.62,1.46,2.85,348803.52,-1.30,2.42,396657.92,4.06,4.71,637462.08,7.42,11.64,718417.68,4.38,7.81,1068774.58,1.39,8.02,926033.07,TRUE
0.39,2.15,426320.89,-0.77,1.95,368350.67,-2.10,4.07,587161.74,-0.39,1.38,325600.21,1.29,1.93,341356.62,1.46,2.85,348803.52,-1.30,2.42,396657.92,4.06,4.71,637462.08,7.42,11.64,718417.68,4.38,7.81,1068774.58,1.39,8.02,926033.07,9.35,10.70,1058927.31,TRUE
-0.77,1.95,368350.67,-2.10,4.07,587161.74,-0.39,1.38,325600.21,1.29,1.93,341356.62,1.46,2.85,348803.52,-1.30,2.42,396657.92,4.06,4.71,637462.08,7.42,11.64,718417.68,4.38,7.81,1068774.58,1.39,8.02,926033.07,9.35,10.70,1058927.31,1.86,6.61,1270368.75,TRUE
-2.10,4.07,587161.74,-0.39,1.38,325600.21,1.29,1.93,341356.62,1.46,2.85,348803.52,-1.30,2.42,396657.92,4.06,4.71,637462.08,7.42,11.64,718417.68,4.38,7.81,1068774.58,1.39,8.02,926033.07,9.35,10.70,1058927.31,1.86,6.61,1270368.75,3.51,7.25,1636122.35,FALSE
-0.39,1.38,325600.21,1.29,1.93,341356.62,1.46,2.85,348803.52,-1.30,2.42,396657.92,4.06,4.71,637462.08,7.42,11.64,718417.68,4.38,7.81,1068774.58,1.39,8.02,926033.07,9.35,10.70,1058927.31,1.86,6.61,1270368.75,3.51,7.25,1636122.35,-1.61,6.85,1093231.56,TRUE
1.29,1.93,341356.62,1.46,2.85,348803.52,-1.30,2.42,396657.92,4.06,4.71,637462.08,7.42,11.64,718417.68,4.38,7.81,1068774.58,1.39,8.02,926033.07,9.35,10.70,1058927.31,1.86,6.61,1270368.75,3.51,7.25,1636122.35,-1.61,6.85,1093231.56,0.30,4.04,792802.32,TRUE
1.46,2.85,348803.52,-1.30,2.42,396657.92,4.06,4.71,637462.08,7.42,11.64,718417.68,4.38,7.81,1068774.58,1.39,8.02,926033.07,9.35,10.70,1058927.31,1.86,6.61,1270368.75,3.51,7.25,1636122.35,-1.61,6.85,1093231.56,0.30,4.04,792802.32,5.38,8.90,1008827.57,TRUE
-1.30,2.42,396657.92,4.06,4.71,637462.08,7.42,11.64,718417.68,4.38,7.81,1068774.58,1.39,8.02,926033.07,9.35,10.70,1058927.31,1.86,6.61,1270368.75,3.51,7.25,1636122.35,-1.61,6.85,1093231.56,0.30,4.04,792802.32,5.38,8.90,1008827.57,3.44,6.41,948088.45,TRUE
4.06,4.71,637462.08,7.42,11.64,718417.68,4.38,7.81,1068774.58,1.39,8.02,926033.07,9.35,10.70,1058927.31,1.86,6.61,1270368.75,3.51,7.25,1636122.35,-1.61,6.85,1093231.56,0.30,4.04,792802.32,5.38,8.90,1008827.57,3.44,6.41,948088.45,11.75,14.46,1440843.34,FALSE
7.42,11.64,718417.68,4.38,7.81,1068774.58,1.39,8.02,926033.07,9.35,10.70,1058927.31,1.86,6.61,1270368.75,3.51,7.25,1636122.35,-1.61,6.85,1093231.56,0.30,4.04,792802.32,5.38,8.90,1008827.57,3.44,6.41,948088.45,11.75,14.46,1440843.34,-3.77,27.95,2324909.10,TRUE
4.38,7.81,1068774.58,1.39,8.02,926033.07,9.35,10.70,1058927.31,1.86,6.61,1270368.75,3.51,7.25,1636122.35,-1.61,6.85,1093231.56,0.30,4.04,792802.32,5.38,8.90,1008827.57,3.44,6.41,948088.45,11.75,14.46,1440843.34,-3.77,27.95,2324909.10,3.62,8.59,1191565.09,TRUE
1.39,8.02,926033.07,9.35,10.70,1058927.31,1.86,6.61,1270368.75,3.51,7.25,1636122.35,-1.61,6.85,1093231.56,0.30,4.04,792802.32,5.38,8.90,1008827.57,3.44,6.41,948088.45,11.75,14.46,1440843.34,-3.77,27.95,2324909.10,3.62,8.59,1191565.09,0.96,5.83,1180792.42,TRUE
9.35,10.70,1058927.31,1.86,6.61,1270368.75,3.51,7.25,1636122.35,-1.61,6.85,1093231.56,0.30,4.04,792802.32,5.38,8.90,1008827.57,3.44,6.41,948088.45,11.75,14.46,1440843.34,-3.77,27.95,2324909.10,3.62,8.59,1191565.09,0.96,5.83,1180792.42,2.86,5.96,1124119.07,FALSE
1.86,6.61,1270368.75,3.51,7.25,1636122.35,-1.61,6.85,1093231.56,0.30,4.04,792802.32,5.38,8.90,1008827.57,3.44,6.41,948088.45,11.75,14.46,1440843.34,-3.77,27.95,2324909.10,3.62,8.59,1191565.09,0.96,5.83,1180792.42,2.86,5.96,1124119.07,-1.48,3.37,821379.08,FALSE
3.51,7.25,1636122.35,-1.61,6.85,1093231.56,0.30,4.04,792802.32,5.38,8.90,1008827.57,3.44,6.41,948088.45,11.75,14.46,1440843.34,-3.77,27.95,2324909.10,3.62,8.59,1191565.09,0.96,5.83,1180792.42,2.86,5.96,1124119.07,-1.48,3.37,821379.08,-3.91,9.76,1041207.36,TRUE
-1.61,6.85,1093231.56,0.30,4.04,792802.32,5.38,8.90,1008827.57,3.44,6.41,948088.45,11.75,14.46,1440843.34,-3.77,27.95,2324909.10,3.62,8.59,1191565.09,0.96,5.83,1180792.42,2.86,5.96,1124119.07,-1.48,3.37,821379.08,-3.91,9.76,1041207.36,4.66,5.66,623029.78,FALSE
0.30,4.04,792802.32,5.38,8.90,1008827.57,3.44,6.41,948088.45,11.75,14.46,1440843.34,-3.77,27.95,2324909.10,3.62,8.59,1191565.09,0.96,5.83,1180792.42,2.86,5.96,1124119.07,-1.48,3.37,821379.08,-3.91,9.76,1041207.36,4.66,5.66,623029.78,-1.74,4.34,594900.58,TRUE
5.38,8.90,1008827.57,3.44,6.41,948088.45,11.75,14.46,1440843.34,-3.77,27.95,2324909.10,3.62,8.59,1191565.09,0.96,5.83,1180792.42,2.86,5.96,1124119.07,-1.48,3.37,821379.08,-3.91,9.76,1041207.36,4.66,5.66,623029.78,-1.74,4.34,594900.58,1.36,3.65,826969.91,FALSE
3.44,6.41,948088.45,11.75,14.46,1440843.34,-3.77,27.95,2324909.10,3.62,8.59,1191565.09,0.96,5.83,1180792.42,2.86,5.96,1124119.07,-1.48,3.37,821379.08,-3.91,9.76,1041207.36,4.66,5.66,623029.78,-1.74,4.34,594900.58,1.36,3.65,826969.91,-4.15,8.50,992412.60,TRUE
11.75,14.46,1440843.34,-3.77,27.95,2324909.10,3.62,8.59,1191565.09,0.96,5.83,1180792.42,2.86,5.96,1124119.07,-1.48,3.37,821379.08,-3.91,9.76,1041207.36,4.66,5.66,623029.78,-1.74,4.34,594900.58,1.36,3.65,826969.91,-4.15,8.50,992412.60,2.16,6.39,751848.80,TRUE
-3.77,27.95,2324909.10,3.62,8.59,1191565.09,0.96,5.83,1180792.42,2.86,5.96,1124119.07,-1.48,3.37,821379.08,-3.91,9.76,1041207.36,4.66,5.66,623029.78,-1.74,4.34,594900.58,1.36,3.65,826969.91,-4.15,8.50,992412.60,2.16,6.39,751848.80,9.65,14.58,1511330.77,TRUE
3.62,8.59,1191565.09,0.96,5.83,1180792.42,2.86,5.96,1124119.07,-1.48,3.37,821379.08,-3.91,9.76,1041207.36,4.66,5.66,623029.78,-1.74,4.34,594900.58,1.36,3.65,826969.91,-4.15,8.50,992412.60,2.16,6.39,751848.80,9.65,14.58,1511330.77,3.20,6.63,1109670.94,FALSE
0.96,5.83,1180792.42,2.86,5.96,1124119.07,-1.48,3.37,821379.08,-3.91,9.76,1041207.36,4.66,5.66,623029.78,-1.74,4.34,594900.58,1.36,3.65,826969.91,-4.15,8.50,992412.60,2.16,6.39,751848.80,9.65,14.58,1511330.77,3.20,6.63,1109670.94,-1.32,3.73,681698.60,TRUE
2.86,5.96,1124119.07,-1.48,3.37,821379.08,-3.91,9.76,1041207.36,4.66,5.66,623029.78,-1.74,4.34,594900.58,1.36,3.65,826969.91,-4.15,8.50,992412.60,2.16,6.39,751848.80,9.65,14.58,1511330.77,3.20,6.63,1109670.94,-1.32,3.73,681698.60,0.31,5.94,716666.25,FALSE
-1.48,3.37,821379.08,-3.91,9.76,1041207.36,4.66,5.66,623029.78,-1.74,4.34,594900.58,1.36,3.65,826969.91,-4.15,8.50,992412.60,2.16,6.39,751848.80,9.65,14.58,1511330.77,3.20,6.63,1109670.94,-1.32,3.73,681698.60,0.31,5.94,716666.25,-0.63,6.10,868870.65,FALSE
-3.91,9.76,1041207.36,4.66,5.66,623029.78,-1.74,4.34,594900.58,1.36,3.65,826969.91,-4.15,8.50,992412.60,2.16,6.39,751848.80,9.65,14.58,1511330.77,3.20,6.63,1109670.94,-1.32,3.73,681698.60,0.31,5.94,716666.25,-0.63,6.10,868870.65,-2.07,4.53,743254.57,FALSE
4.66,5.66,623029.78,-1.74,4.34,594900.58,1.36,3.65,826969.91,-4.15,8.50,992412.60,2.16,6.39,751848.80,9.65,14.58,1511330.77,3.20,6.63,1109670.94,-1.32,3.73,681698.60,0.31,5.94,716666.25,-0.63,6.10,868870.65,-2.07,4.53,743254.57,-3.43,8.52,978339.69,TRUE
-1.74,4.34,594900.58,1.36,3.65,826969.91,-4.15,8.50,992412.60,2.16,6.39,751848.80,9.65,14.58,1511330.77,3.20,6.63,1109670.94,-1.32,3.73,681698.60,0.31,5.94,716666.25,-0.63,6.10,868870.65,-2.07,4.53,743254.57,-3.43,8.52,978339.69,2.08,4.21,663555.73,FALSE
1.36,3.65,826969.91,-4.15,8.50,992412.60,2.16,6.39,751848.80,9.65,14.58,1511330.77,3.20,6.63,1109670.94,-1.32,3.73,681698.60,0.31,5.94,716666.25,-0.63,6.10,868870.65,-2.07,4.53,743254.57,-3.43,8.52,978339.69,2.08,4.21,663555.73,-6.72,8.72,860998.73,TRUE
-4.15,8.50,992412.60,2.16,6.39,751848.80,9.65,14.58,1511330.77,3.20,6.63,1109670.94,-1.32,3.73,681698.60,0.31,5.94,716666.25,-0.63,6.10,868870.65,-2.07,4.53,743254.57,-3.43,8.52,978339.69,2.08,4.21,663555.73,-6.72,8.72,860998.73,1.88,4.51,643235.77,FALSE
2.16,6.39,751848.80,9.65,14.58,1511330.77,3.20,6.63,1109670.94,-1.32,3.73,681698.60,0.31,5.94,716666.25,-0.63,6.10,868870.65,-2.07,4.53,743254.57,-3.43,8.52,978339.69,2.08,4.21,663555.73,-6.72,8.72,860998.73,1.88,4.51,643235.77,-1.14,3.60,445317.82,TRUE
9.65,14.58,1511330.77,3.20,6.63,1109670.94,-1.32,3.73,681698.60,0.31,5.94,716666.25,-0.63,6.10,868870.65,-2.07,4.53,743254.57,-3.43,8.52,978339.69,2.08,4.21,663555.73,-6.72,8.72,860998.73,1.88,4.51,643235.77,-1.14,3.60,445317.82,4.34,5.93,717403.82,FALSE
3.20,6.63,1109670.94,-1.32,3.73,681698.60,0.31,5.94,716666.25,-0.63,6.10,868870.65,-2.07,4.53,743254.57,-3.43,8.52,978339.69,2.08,4.21,663555.73,-6.72,8.72,860998.73,1.88,4.51,643235.77,-1.14,3.60,445317.82,4.34,5.93,717403.82,-6.07,10.56,970445.38,TRUE
-1.32,3.73,681698.60,0.31,5.94,716666.25,-0.63,6.10,868870.65,-2.07,4.53,743254.57,-3.43,8.52,978339.69,2.08,4.21,663555.73,-6.72,8.72,860998.73,1.88,4.51,643235.77,-1.14,3.60,445317.82,4.34,5.93,717403.82,-6.07,10.56,970445.38,0.76,4.12,738690.78,FALSE
0.31,5.94,716666.25,-0.63,6.10,868870.65,-2.07,4.53,743254.57,-3.43,8.52,978339.69,2.08,4.21,663555.73,-6.72,8.72,860998.73,1.88,4.51,643235.77,-1.14,3.60,445317.82,4.34,5.93,717403.82,-6.07,10.56,970445.38,0.76,4.12,738690.78,-0.66,6.90,877763.74,TRUE
-0.63,6.10,868870.65,-2.07,4.53,743254.57,-3.43,8.52,978339.69,2.08,4.21,663555.73,-6.72,8.72,860998.73,1.88,4.51,643235.77,-1.14,3.60,445317.82,4.34,5.93,717403.82,-6.07,10.56,970445.38,0.76,4.12,738690.78,-0.66,6.90,877763.74,3.08,4.81,732601.47,TRUE
-2.07,4.53,743254.57,-3.43,8.52,978339.69,2.08,4.21,663555.73,-6.72,8.72,860998.73,1.88,4.51,643235.77,-1.14,3.60,445317.82,4.34,5.93,717403.82,-6.07,10.56,970445.38,0.76,4.12,738690.78,-0.66,6.90,877763.74,3.08,4.81,732601.47,0.90,3.52,659802.63,TRUE
-3.43,8.52,978339.69,2.08,4.21,663555.73,-6.72,8.72,860998.73,1.88,4.51,643235.77,-1.14,3.60,445317.82,4.34,5.93,717403.82,-6.07,10.56,970445.38,0.76,4.12,738690.78,-0.66,6.90,877763.74,3.08,4.81,732601.47,0.90,3.52,659802.63,7.60,7.93,894979.72,TRUE
2.08,4.21,663555.73,-6.72,8.72,860998.73,1.88,4.51,643235.77,-1.14,3.60,445317.82,4.34,5.93,717403.82,-6.07,10.56,970445.38,0.76,4.12,738690.78,-0.66,6.90,877763.74,3.08,4.81,732601.47,0.90,3.52,659802.63,7.60,7.93,894979.72,1.13,5.01,1040748.69,TRUE
-6.72,8.72,860998.73,1.88,4.51,643235.77,-1.14,3.60,445317.82,4.34,5.93,717403.82,-6.07,10.56,970445.38,0.76,4.12,738690.78,-0.66,6.90,877763.74,3.08,4.81,732601.47,0.90,3.52,659802.63,7.60,7.93,894979.72,1.13,5.01,1040748.69,9.59,13.94,1751354.58,FALSE
1.88,4.51,643235.77,-1.14,3.60,445317.82,4.34,5.93,717403.82,-6.07,10.56,970445.38,0.76,4.12,738690.78,-0.66,6.90,877763.74,3.08,4.81,732601.47,0.90,3.52,659802.63,7.60,7.93,894979.72,1.13,5.01,1040748.69,9.59,13.94,1751354.58,-7.55,14.62,1880642.47,FALSE
-1.14,3.60,445317.82,4.34,5.93,717403.82,-6.07,10.56,970445.38,0.76,4.12,738690.78,-0.66,6.90,877763.74,3.08,4.81,732601.47,0.90,3.52,659802.63,7.60,7.93,894979.72,1.13,5.01,1040748.69,9.59,13.94,1751354.58,-7.55,14.62,1880642.47,-13.22,21.16,2408569.34,TRUE
4.34,5.93,717403.82,-6.07,10.56,970445.38,0.76,4.12,738690.78,-0.66,6.90,877763.74,3.08,4.81,732601.47,0.90,3.52,659802.63,7.60,7.93,894979.72,1.13,5.01,1040748.69,9.59,13.94,1751354.58,-7.55,14.62,1880642.47,-13.22,21.16,2408569.34,1.03,12.10,1806488.22,FALSE
-6.07,10.56,970445.38,0.76,4.12,738690.78,-0.66,6.90,877763.74,3.08,4.81,732601.47,0.90,3.52,659802.63,7.60,7.93,894979.72,1.13,5.01,1040748.69,9.59,13.94,1751354.58,-7.55,14.62,1880642.47,-13.22,21.16,2408569.34,1.03,12.10,1806488.22,-13.05,28.07,2777166.51,TRUE
